client_ts,server_ts,market_ticker,yes_price,no_price,count,taker_side
1758803250175,1758803251,KXWTAMATCH-25SEP25YUAPUT-PUT,45,55,216,yes
1758803254796,1758803255,KXWTAMATCH-25SEP25YUAPUT-PUT,45,55,109,yes
1758803271609,1758803272,KXWTAMATCH-25SEP25YUAPUT-PUT,45,55,104,yes
1758803289127,1758803290,KXWTAMATCH-25SEP25YUAPUT-PUT,45,55,106,yes
1758803303713,1758803304,KXWTAMATCH-25SEP25YUAPUT-PUT,44,56,108,yes
1758803314608,1758803315,KXWTAMATCH-25SEP25YUAPUT-YUA,57,43,13,yes
1758803330712,1758803331,KXWTAMATCH-25SEP25YUAPUT-PUT,44,56,200,yes
1758803372074,1758803373,KXWTAMATCH-25SEP25YUAPUT-YUA,57,43,8,yes
1758803373043,1758803373,KXWTAMATCH-25SEP25YUAPUT-PUT,44,56,109,yes
1758803393617,1758803394,KXWTAMATCH-25SEP25YUAPUT-YUA,57,43,1,yes
1758803467202,1758803468,KXWTAMATCH-25SEP25YUAPUT-YUA,57,43,155,yes
1758803516210,1758803517,KXWTAMATCH-25SEP25YUAPUT-YUA,56,44,25,no
1758803518691,1758803519,KXWTAMATCH-25SEP25YUAPUT-PUT,44,56,4,yes
1758803525764,1758803526,KXWTAMATCH-25SEP25YUAPUT-YUA,57,43,8,yes
1758803526189,1758803527,KXWTAMATCH-25SEP25YUAPUT-YUA,57,43,6,yes
1758803528889,1758803529,KXWTAMATCH-25SEP25YUAPUT-YUA,57,43,159,yes
1758803528889,1758803529,KXWTAMATCH-25SEP25YUAPUT-YUA,58,42,20,yes
1758803528890,1758803529,KXWTAMATCH-25SEP25YUAPUT-YUA,59,41,73,yes
1758803541746,1758803542,KXWTAMATCH-25SEP25YUAPUT-YUA,59,41,16,yes
1758803618124,1758803619,KXWTAMATCH-25SEP25YUAPUT-PUT,44,56,10,yes
1758803645419,1758803646,KXWTAMATCH-25SEP25YUAPUT-PUT,44,56,85,yes
1758803648341,1758803649,KXWTAMATCH-25SEP25YUAPUT-YUA,59,41,2,yes
1758803685414,1758803686,KXWTAMATCH-25SEP25YUAPUT-YUA,59,41,146,yes
1758803710907,1758803711,KXWTAMATCH-25SEP25YUAPUT-PUT,44,56,21,yes
1758803728356,1758803729,KXWTAMATCH-25SEP25YUAPUT-PUT,44,56,4,yes
1758803765512,1758803766,KXWTAMATCH-25SEP25YUAPUT-YUA,59,41,11,yes
1758803765512,1758803766,KXWTAMATCH-25SEP25YUAPUT-YUA,59,41,252,yes
