client_ts,server_ts,market_ticker,yes_price,no_price,count,taker_side
1758507097606,1758507098,KXNFLGAME-25SEP21KCNYG-NYG,23,77,15,yes
1758507097865,1758507098,KXNFLGAME-25SEP21KCNYG-NYG,23,77,95,yes
1758507097877,1758507098,KXNFLGAME-25SEP21KCNYG-KC,78,22,1000,yes
1758507098439,1758507099,KXNFLGAME-25SEP21KCNYG-KC,78,22,5,yes
1758507099605,1758507100,KXNFLGAME-25SEP21KCNYG-NYG,22,78,412,yes
1758507099725,1758507100,KXNFLGAME-25SEP21KCNYG-KC,78,22,32,yes
1758507100374,1758507101,KXNFLGAME-25SEP21KCNYG-NYG,22,78,20,yes
1758507100414,1758507101,KXMLBGAME-25SEP21BOSTB-BOS,7,93,74,no
1758507100455,1758507101,KXMLBGAME-25SEP21BOSTB-TB,92,8,36,no
1758507100844,1758507101,KXMLBGAME-25SEP21BOSTB-BOS,7,93,136,yes
1758507100941,1758507101,KXNFLGAME-25SEP21KCNYG-NYG,22,78,25,yes
1758507100957,1758507101,KXNFLGAME-25SEP21KCNYG-NYG,22,78,84,yes
1758507101316,1758507102,KXNFLGAME-25SEP21KCNYG-KC,78,22,10,yes
1758507101456,1758507102,KXNFLGAME-25SEP21KCNYG-KC,78,22,100,yes
1758507101645,1758507102,KXNFLGAME-25SEP21KCNYG-NYG,22,78,94,yes
1758507101823,1758507102,KXNFLGAME-25SEP21KCNYG-NYG,22,78,26,yes
1758507101926,1758507102,KXNFLGAME-25SEP21KCNYG-NYG,22,78,208,yes
1758507102516,1758507103,KXNFLGAME-25SEP21KCNYG-KC,78,22,25,yes
1758507102557,1758507103,KXNFLGAME-25SEP21KCNYG-NYG,22,78,21,yes
1758507102963,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,36,64,2,no
1758507102963,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,31,69,67,no
1758507102963,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,30,70,10,no
1758507102964,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,30,70,67,no
1758507102964,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,30,70,150,no
1758507102964,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,29,71,67,no
1758507102964,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,28,72,67,no
1758507102964,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,27,73,67,no
1758507102964,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,3,97,100,no
1758507102964,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,2,98,200,no
1758507102965,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,2,98,1500,no
1758507102965,1758507103,KXMLSGAME-25SEP21LAFCRSL-LAFC,1,99,197,no
1758507103127,1758507103,KXNFLGAME-25SEP21KCNYG-KC,78,22,10,yes
1758507103839,1758507104,KXNFLGAME-25SEP21KCNYG-NYG,22,78,1000,yes
1758507104156,1758507104,KXNFLGAME-25SEP21KCNYG-KC,78,22,10,yes
1758507106047,1758507106,KXMLBGAME-25SEP21BOSTB-BOS,7,93,134,yes
1758507108274,1758507109,KXMLBGAME-25SEP21BOSTB-BOS,9,91,31,yes
1758507108313,1758507109,KXNFLGAME-25SEP21KCNYG-KC,78,22,50,yes
1758507108836,1758507109,KXNFLGAME-25SEP21KCNYG-NYG,23,77,50,yes
1758507109158,1758507109,KXNFLGAME-25SEP21KCNYG-NYG,23,77,40,yes
1758507110339,1758507111,KXNFLGAME-25SEP21KCNYG-NYG,23,77,500,yes
1758507110514,1758507111,KXNFLGAME-25SEP21KCNYG-NYG,23,77,20,yes
1758507110604,1758507111,KXNFLGAME-25SEP21KCNYG-NYG,23,77,1,yes
1758507111550,1758507112,KXNFLGAME-25SEP21KCNYG-NYG,23,77,10,yes
1758507111550,1758507112,KXNFLGAME-25SEP21KCNYG-NYG,23,77,10,yes
1758507111666,1758507112,KXNFLGAME-25SEP21KCNYG-NYG,23,77,20,yes
1758507111938,1758507112,KXNFLGAME-25SEP21KCNYG-KC,78,22,252,yes
1758507111996,1758507112,KXNFLGAME-25SEP21KCNYG-NYG,23,77,1,yes
1758507112017,1758507112,KXNFLGAME-25SEP21KCNYG-NYG,23,77,20,yes
1758507112188,1758507112,KXNFLGAME-25SEP21KCNYG-NYG,23,77,100,yes
1758507112446,1758507113,KXNFLGAME-25SEP21KCNYG-NYG,23,77,180,yes
1758507113490,1758507114,KXNFLGAME-25SEP21KCNYG-KC,78,22,9,yes
1758507113629,1758507114,KXNFLGAME-25SEP21KCNYG-NYG,23,77,1,yes
1758507113845,1758507114,KXNFLGAME-25SEP21KCNYG-KC,78,22,250,yes
1758507113940,1758507114,KXNFLGAME-25SEP21KCNYG-KC,77,23,15,no
1758507115468,1758507116,KXNFLGAME-25SEP21KCNYG-KC,77,23,1400,no
1758507116128,1758507116,KXMLBGAME-25SEP21BOSTB-BOS,6,94,20,no
1758507116129,1758507116,KXMLBGAME-25SEP21BOSTB-BOS,5,95,100,no
1758507116129,1758507116,KXMLBGAME-25SEP21BOSTB-BOS,5,95,11,no
1758507117986,1758507118,KXNFLGAME-25SEP21KCNYG-KC,77,23,1000,no
1758507118456,1758507119,KXMLBGAME-25SEP21BOSTB-BOS,6,94,18,no
1758507118456,1758507119,KXMLBGAME-25SEP21BOSTB-BOS,5,95,9,no
1758507118456,1758507119,KXMLBGAME-25SEP21BOSTB-BOS,5,95,33,no
1758507118685,1758507119,KXNFLGAME-25SEP21KCNYG-NYG,23,77,8,yes
1758507119195,1758507119,KXNFLGAME-25SEP21KCNYG-NYG,23,77,10,yes
1758507119707,1758507120,KXNFLGAME-25SEP21KCNYG-KC,78,22,75,yes
1758507120695,1758507121,KXMLBGAME-25SEP21BOSTB-BOS,8,92,20,yes
1758507120696,1758507121,KXMLBGAME-25SEP21BOSTB-BOS,9,91,149,yes
1758507120697,1758507121,KXMLBGAME-25SEP21BOSTB-BOS,9,91,300,yes
1758507122187,1758507122,KXNFLGAME-25SEP21KCNYG-NYG,24,76,5,yes
1758507122443,1758507123,KXNFLGAME-25SEP21KCNYG-NYG,23,77,85,yes
1758507122443,1758507123,KXNFLGAME-25SEP21KCNYG-NYG,24,76,13,yes
1758507122640,1758507123,KXNFLGAME-25SEP21KCNYG-NYG,23,77,71,yes
1758507122776,1758507123,KXNFLGAME-25SEP21KCNYG-NYG,24,76,40,yes
1758507123376,1758507124,KXMLBGAME-25SEP21BOSTB-BOS,9,91,240,no
1758507123395,1758507124,KXMLBGAME-25SEP21BOSTB-BOS,9,91,33,no
1758507123535,1758507124,KXMLBGAME-25SEP21BOSTB-BOS,9,91,100,no
1758507124510,1758507125,KXNFLGAME-25SEP21KCNYG-KC,78,22,4177,yes
1758507124510,1758507125,KXNFLGAME-25SEP21KCNYG-KC,78,22,823,yes
1758507124739,1758507125,KXMLBGAME-25SEP21BOSTB-BOS,10,90,94,yes
1758507124747,1758507125,KXNFLGAME-25SEP21KCNYG-NYG,24,76,19,yes
1758507125164,1758507125,KXNFLGAME-25SEP21KCNYG-KC,77,23,30,no
1758507125214,1758507125,KXNFLGAME-25SEP21KCNYG-NYG,24,76,223,yes
1758507125214,1758507125,KXNFLGAME-25SEP21KCNYG-NYG,24,76,370,yes
1758507125435,1758507126,KXNFLGAME-25SEP21KCNYG-NYG,24,76,89,yes
1758507125691,1758507126,KXNFLGAME-25SEP21KCNYG-KC,78,22,1008,yes
1758507126154,1758507126,KXNFLGAME-25SEP21KCNYG-NYG,24,76,39,yes
1758507126245,1758507127,KXMLBGAME-25SEP21BOSTB-TB,92,8,14,no
1758507126404,1758507127,KXMLBGAME-25SEP21BOSTB-BOS,9,91,50,no
1758507126435,1758507127,KXNFLGAME-25SEP21KCNYG-KC,78,22,100,yes
1758507126734,1758507127,KXNFLGAME-25SEP21KCNYG-NYG,23,77,50,no
1758507127325,1758507128,KXMLBGAME-25SEP21BOSTB-BOS,10,90,6,yes
1758507127325,1758507128,KXMLBGAME-25SEP21BOSTB-BOS,10,90,17,yes
1758507127405,1758507128,KXNFLGAME-25SEP21KCNYG-NYG,24,76,1850,yes
1758507127425,1758507128,KXNFLGAME-25SEP21KCNYG-KC,78,22,10,yes
1758507127525,1758507128,KXNFLGAME-25SEP21KCNYG-NYG,24,76,152,yes
1758507127525,1758507128,KXNFLGAME-25SEP21KCNYG-NYG,24,76,200,yes
1758507127528,1758507128,KXNFLGAME-25SEP21KCNYG-NYG,24,76,20,yes
1758507127528,1758507128,KXNFLGAME-25SEP21KCNYG-NYG,24,76,928,yes
1758507127596,1758507128,KXNFLGAME-25SEP21KCNYG-KC,78,22,2,yes
1758507127785,1758507128,KXMLSGAME-25SEP21LAFCRSL-LAFC,57,43,700,no
1758507128054,1758507128,KXMLBGAME-25SEP21BOSTB-BOS,9,91,10,no
1758507128286,1758507129,KXNFLGAME-25SEP21KCNYG-NYG,23,77,10,no
1758507128289,1758507129,KXNFLGAME-25SEP21KCNYG-NYG,24,76,96,yes
1758507128368,1758507129,KXNFLGAME-25SEP21KCNYG-KC,78,22,5,yes
1758507128459,1758507129,KXMLBGAME-25SEP21BOSTB-BOS,9,91,55,no
1758507129348,1758507130,KXNFLGAME-25SEP21KCNYG-NYG,24,76,200,yes
1758507129544,1758507130,KXNFLGAME-25SEP21KCNYG-KC,78,22,3,yes
1758507129746,1758507130,KXNFLGAME-25SEP21KCNYG-NYG,24,76,150,yes
1758507130226,1758507131,KXNFLGAME-25SEP21KCNYG-NYG,24,76,50,yes
1758507130556,1758507131,KXNFLGAME-25SEP21KCNYG-KC,78,22,20,yes
1758507131075,1758507131,KXMLBGAME-25SEP21BOSTB-TB,93,7,31,yes
1758507131167,1758507131,KXMLBGAME-25SEP21BOSTB-TB,93,7,10,yes
1758507131304,1758507132,KXNFLGAME-25SEP21KCNYG-NYG,24,76,150,yes
1758507131407,1758507132,KXNFLGAME-25SEP21KCNYG-NYG,24,76,26,yes
1758507131748,1758507132,KXNFLGAME-25SEP21KCNYG-KC,77,23,22,no
1758507131758,1758507132,KXNFLGAME-25SEP21KCNYG-NYG,24,76,1000,yes
1758507132175,1758507132,KXNFLGAME-25SEP21KCNYG-KC,78,22,160,yes
1758507132175,1758507132,KXNFLGAME-25SEP21KCNYG-KC,78,22,840,yes
1758507132385,1758507133,KXMLSGAME-25SEP21LAFCRSL-RSL,16,84,20,yes
1758507133457,1758507134,KXNFLGAME-25SEP21KCNYG-KC,77,23,67,no
1758507133569,1758507134,KXMLBGAME-25SEP21BOSTB-BOS,6,94,19,no
1758507133569,1758507134,KXMLBGAME-25SEP21BOSTB-BOS,5,95,185,no
1758507133733,1758507134,KXNFLGAME-25SEP21KCNYG-NYG,24,76,50,yes
1758507134215,1758507134,KXNFLGAME-25SEP21KCNYG-KC,78,22,5,yes
1758507134316,1758507135,KXMLBGAME-25SEP21BOSTB-BOS,8,92,20,yes
1758507134316,1758507135,KXMLBGAME-25SEP21BOSTB-BOS,9,91,32,yes
1758507135059,1758507135,KXNFLGAME-25SEP21KCNYG-KC,78,22,63,yes
1758507136244,1758507137,KXNFLGAME-25SEP21KCNYG-NYG,24,76,100,yes
1758507136637,1758507137,KXNFLGAME-25SEP21KCNYG-NYG,24,76,300,yes
1758507136637,1758507137,KXNFLGAME-25SEP21KCNYG-NYG,24,76,33,yes
1758507136844,1758507137,KXNFLGAME-25SEP21KCNYG-NYG,23,77,69,no
1758507136994,1758507137,KXNFLGAME-25SEP21KCNYG-KC,77,23,523,no
1758507137148,1758507137,KXNFLGAME-25SEP21KCNYG-NYG,23,77,52,yes
1758507137148,1758507137,KXNFLGAME-25SEP21KCNYG-NYG,24,76,267,yes
1758507137148,1758507137,KXNFLGAME-25SEP21KCNYG-NYG,24,76,20,yes
1758507137149,1758507137,KXNFLGAME-25SEP21KCNYG-NYG,24,76,1400,yes
1758507137267,1758507138,KXNFLGAME-25SEP21KCNYG-NYG,24,76,300,yes
1758507137748,1758507138,KXNFLGAME-25SEP21KCNYG-KC,78,22,9,yes
1758507138577,1758507139,KXNFLGAME-25SEP21KCNYG-NYG,23,77,5,yes
1758507138684,1758507139,KXMLBGAME-25SEP21BOSTB-BOS,8,92,14,yes
1758507138686,1758507139,KXNFLGAME-25SEP21KCNYG-NYG,23,77,10,yes
1758507138806,1758507139,KXNFLGAME-25SEP21KCNYG-NYG,23,77,43,yes
1758507138806,1758507139,KXNFLGAME-25SEP21KCNYG-NYG,24,76,352,yes
1758507139747,1758507140,KXNFLGAME-25SEP21KCNYG-NYG,22,78,5,no
1758507139915,1758507140,KXNFLGAME-25SEP21KCNYG-KC,77,23,150,no
1758507140059,1758507140,KXNFLGAME-25SEP21KCNYG-NYG,23,77,10,yes
1758507140540,1758507141,KXNFLGAME-25SEP21KCNYG-KC,78,22,50,yes
1758507141606,1758507142,KXNFLGAME-25SEP21KCNYG-NYG,23,77,45,yes
1758507141907,1758507142,KXNFLGAME-25SEP21KCNYG-NYG,23,77,44,yes
1758507143140,1758507143,KXNFLGAME-25SEP21KCNYG-NYG,23,77,29,yes
1758507143165,1758507143,KXNFLGAME-25SEP21KCNYG-KC,78,22,2,yes
1758507143314,1758507144,KXMLBGAME-25SEP21BOSTB-BOS,7,93,20,no
1758507143506,1758507144,KXNFLGAME-25SEP21KCNYG-KC,78,22,1000,yes
1758507144068,1758507144,KXNFLGAME-25SEP21KCNYG-NYG,23,77,33,yes
1758507144799,1758507145,KXMLBGAME-25SEP21BOSTB-BOS,8,92,117,yes
1758507144934,1758507145,KXMLSGAME-25SEP21LAFCRSL-LAFC,56,44,700,no
1758507145244,1758507145,KXNFLGAME-25SEP21KCNYG-KC,77,23,500,yes
1758507145244,1758507146,KXNFLGAME-25SEP21KCNYG-KC,77,23,400,yes
1758507145831,1758507146,KXNFLGAME-25SEP21KCNYG-KC,76,24,5,no
1758507146435,1758507147,KXNFLGAME-25SEP21KCNYG-NYG,24,76,20,yes
1758507146516,1758507147,KXNFLGAME-25SEP21KCNYG-KC,77,23,200,yes
1758507146835,1758507147,KXNFLGAME-25SEP21KCNYG-NYG,24,76,1,yes
1758507147256,1758507148,KXNFLGAME-25SEP21KCNYG-NYG,24,76,50,yes
1758507148035,1758507148,KXNFLGAME-25SEP21KCNYG-NYG,24,76,500,yes
1758507148345,1758507149,KXNFLGAME-25SEP21KCNYG-KC,77,23,100,yes
