client_ts,market_ticker,seq,price,delta,side,msg_type
1758803253044,KXWTAMATCH-25SEP25YUAPUT-PUT,29,32,-250,no,delta
1758803253115,KXWTAMATCH-25SEP25YUAPUT-PUT,30,33,-300,yes,delta
1758803253115,KXWTAMATCH-25SEP25YUAPUT-PUT,31,3,300,yes,delta
1758803253148,KXWTAMATCH-25SEP25YUAPUT-PUT,32,33,-300,no,delta
1758803253148,KXWTAMATCH-25SEP25YUAPUT-PUT,33,26,300,no,delta
1758803254040,KXWTAMATCH-25SEP25YUAPUT-YUA,34,32,-250,yes,delta
1758803254041,KXWTAMATCH-25SEP25YUAPUT-YUA,35,37,-250,no,delta
1758803254041,KXWTAMATCH-25SEP25YUAPUT-YUA,36,36,-10,no,delta
1758803254155,KXWTAMATCH-25SEP25YUAPUT-YUA,37,33,-300,yes,delta
1758803254155,KXWTAMATCH-25SEP25YUAPUT-YUA,38,3,300,yes,delta
1758803254169,KXWTAMATCH-25SEP25YUAPUT-YUA,39,38,-275,no,delta
1758803254169,KXWTAMATCH-25SEP25YUAPUT-YUA,40,26,300,no,delta
1758803254187,KXWTAMATCH-25SEP25YUAPUT-YUA,41,38,10,no,delta
1758803254213,KXWTAMATCH-25SEP25YUAPUT-YUA,42,38,-10,no,delta
1758803254213,KXWTAMATCH-25SEP25YUAPUT-YUA,43,37,10,no,delta
1758803254561,KXWTAMATCH-25SEP25YUAPUT-PUT,44,32,250,yes,delta
1758803254561,KXWTAMATCH-25SEP25YUAPUT-PUT,45,32,250,no,delta
1758803254653,KXWTAMATCH-25SEP25YUAPUT-PUT,46,3,-300,yes,delta
1758803254653,KXWTAMATCH-25SEP25YUAPUT-PUT,47,33,300,yes,delta
1758803254677,KXWTAMATCH-25SEP25YUAPUT-PUT,48,26,-300,no,delta
1758803254677,KXWTAMATCH-25SEP25YUAPUT-PUT,49,33,300,no,delta
1758803254796,KXWTAMATCH-25SEP25YUAPUT-PUT,50,55,-109,no,delta
1758803254855,KXWTAMATCH-25SEP25YUAPUT-PUT,51,43,6,yes,delta
1758803254944,KXWTAMATCH-25SEP25YUAPUT-YUA,52,32,250,yes,delta
1758803254944,KXWTAMATCH-25SEP25YUAPUT-YUA,53,38,250,no,delta
1758803254987,KXWTAMATCH-25SEP25YUAPUT-YUA,54,3,-300,yes,delta
1758803254987,KXWTAMATCH-25SEP25YUAPUT-YUA,55,33,300,yes,delta
1758803255859,KXWTAMATCH-25SEP25YUAPUT-PUT,56,42,-688,yes,delta
1758803255892,KXWTAMATCH-25SEP25YUAPUT-PUT,57,43,-21,yes,delta
1758803255892,KXWTAMATCH-25SEP25YUAPUT-PUT,58,42,15,yes,delta
1758803256049,KXWTAMATCH-25SEP25YUAPUT-YUA,59,32,-250,yes,delta
1758803256049,KXWTAMATCH-25SEP25YUAPUT-YUA,60,38,-250,no,delta
1758803256050,KXWTAMATCH-25SEP25YUAPUT-PUT,61,32,-250,yes,delta
1758803256050,KXWTAMATCH-25SEP25YUAPUT-PUT,62,32,-250,no,delta
1758803256128,KXWTAMATCH-25SEP25YUAPUT-YUA,63,33,-300,yes,delta
1758803256128,KXWTAMATCH-25SEP25YUAPUT-YUA,64,3,300,yes,delta
1758803256160,KXWTAMATCH-25SEP25YUAPUT-PUT,65,33,-300,yes,delta
1758803256161,KXWTAMATCH-25SEP25YUAPUT-PUT,66,3,300,yes,delta
1758803256186,KXWTAMATCH-25SEP25YUAPUT-PUT,67,42,-15,yes,delta
1758803256187,KXWTAMATCH-25SEP25YUAPUT-PUT,68,37,10,yes,delta
1758803256190,KXWTAMATCH-25SEP25YUAPUT-PUT,69,33,-300,no,delta
1758803256190,KXWTAMATCH-25SEP25YUAPUT-PUT,70,26,300,no,delta
1758803257284,KXWTAMATCH-25SEP25YUAPUT-PUT,71,38,250,yes,delta
1758803257284,KXWTAMATCH-25SEP25YUAPUT-PUT,72,32,250,no,delta
1758803257352,KXWTAMATCH-25SEP25YUAPUT-PUT,73,26,-300,no,delta
1758803257352,KXWTAMATCH-25SEP25YUAPUT-PUT,74,33,300,no,delta
1758803257708,KXWTAMATCH-25SEP25YUAPUT-YUA,75,32,250,yes,delta
1758803257708,KXWTAMATCH-25SEP25YUAPUT-YUA,76,38,250,no,delta
1758803257789,KXWTAMATCH-25SEP25YUAPUT-YUA,77,3,-300,yes,delta
1758803257789,KXWTAMATCH-25SEP25YUAPUT-YUA,78,33,300,yes,delta
1758803259133,KXWTAMATCH-25SEP25YUAPUT-PUT,79,38,-250,yes,delta
1758803259133,KXWTAMATCH-25SEP25YUAPUT-PUT,80,32,-250,no,delta
1758803259133,KXWTAMATCH-25SEP25YUAPUT-YUA,81,32,-250,yes,delta
1758803259133,KXWTAMATCH-25SEP25YUAPUT-YUA,82,38,-250,no,delta
1758803259222,KXWTAMATCH-25SEP25YUAPUT-YUA,83,33,-300,yes,delta
1758803259222,KXWTAMATCH-25SEP25YUAPUT-YUA,84,3,300,yes,delta
1758803260167,KXWTAMATCH-25SEP25YUAPUT-PUT,85,38,250,yes,delta
1758803260167,KXWTAMATCH-25SEP25YUAPUT-PUT,86,34,250,no,delta
1758803260513,KXWTAMATCH-25SEP25YUAPUT-YUA,87,32,250,yes,delta
1758803260513,KXWTAMATCH-25SEP25YUAPUT-YUA,88,38,250,no,delta
1758803260608,KXWTAMATCH-25SEP25YUAPUT-YUA,89,3,-300,yes,delta
1758803260608,KXWTAMATCH-25SEP25YUAPUT-YUA,90,33,300,yes,delta
1758803261035,KXWTAMATCH-25SEP25YUAPUT-PUT,91,38,-250,yes,delta
1758803261035,KXWTAMATCH-25SEP25YUAPUT-PUT,92,34,-250,no,delta
1758803262068,KXWTAMATCH-25SEP25YUAPUT-YUA,93,32,-250,yes,delta
1758803262068,KXWTAMATCH-25SEP25YUAPUT-YUA,94,38,-250,no,delta
1758803262142,KXWTAMATCH-25SEP25YUAPUT-YUA,95,33,-300,yes,delta
1758803262142,KXWTAMATCH-25SEP25YUAPUT-YUA,96,3,300,yes,delta
1758803262870,KXWTAMATCH-25SEP25YUAPUT-PUT,97,38,250,yes,delta
1758803262870,KXWTAMATCH-25SEP25YUAPUT-PUT,98,34,250,no,delta
1758803263237,KXWTAMATCH-25SEP25YUAPUT-YUA,99,32,250,yes,delta
1758803263237,KXWTAMATCH-25SEP25YUAPUT-YUA,100,38,250,no,delta
1758803263318,KXWTAMATCH-25SEP25YUAPUT-YUA,101,3,-300,yes,delta
1758803263318,KXWTAMATCH-25SEP25YUAPUT-YUA,102,33,300,yes,delta
1758803264045,KXWTAMATCH-25SEP25YUAPUT-PUT,103,38,-250,yes,delta
1758803264046,KXWTAMATCH-25SEP25YUAPUT-PUT,104,34,-250,no,delta
1758803265045,KXWTAMATCH-25SEP25YUAPUT-YUA,105,38,-250,no,delta
1758803265045,KXWTAMATCH-25SEP25YUAPUT-YUA,106,32,-250,yes,delta
1758803265147,KXWTAMATCH-25SEP25YUAPUT-YUA,107,33,-300,yes,delta
1758803265147,KXWTAMATCH-25SEP25YUAPUT-YUA,108,3,300,yes,delta
1758803265594,KXWTAMATCH-25SEP25YUAPUT-PUT,109,38,250,yes,delta
1758803265594,KXWTAMATCH-25SEP25YUAPUT-PUT,110,34,250,no,delta
1758803266004,KXWTAMATCH-25SEP25YUAPUT-YUA,111,32,250,yes,delta
1758803266004,KXWTAMATCH-25SEP25YUAPUT-YUA,112,38,250,no,delta
1758803266092,KXWTAMATCH-25SEP25YUAPUT-YUA,113,3,-300,yes,delta
1758803266092,KXWTAMATCH-25SEP25YUAPUT-YUA,114,33,300,yes,delta
1758803267122,KXWTAMATCH-25SEP25YUAPUT-PUT,115,34,-250,no,delta
1758803267122,KXWTAMATCH-25SEP25YUAPUT-PUT,116,38,-250,yes,delta
1758803267122,KXWTAMATCH-25SEP25YUAPUT-YUA,117,32,-250,yes,delta
1758803267122,KXWTAMATCH-25SEP25YUAPUT-YUA,118,38,-250,no,delta
1758803267195,KXWTAMATCH-25SEP25YUAPUT-YUA,119,33,-300,yes,delta
1758803267195,KXWTAMATCH-25SEP25YUAPUT-YUA,120,3,300,yes,delta
1758803268367,KXWTAMATCH-25SEP25YUAPUT-PUT,121,38,250,yes,delta
1758803268367,KXWTAMATCH-25SEP25YUAPUT-PUT,122,34,250,no,delta
1758803268710,KXWTAMATCH-25SEP25YUAPUT-YUA,123,32,250,yes,delta
1758803268710,KXWTAMATCH-25SEP25YUAPUT-YUA,124,38,250,no,delta
1758803268779,KXWTAMATCH-25SEP25YUAPUT-YUA,125,3,-300,yes,delta
1758803268779,KXWTAMATCH-25SEP25YUAPUT-YUA,126,33,300,yes,delta
1758803270041,KXWTAMATCH-25SEP25YUAPUT-PUT,127,38,-250,yes,delta
1758803270042,KXWTAMATCH-25SEP25YUAPUT-PUT,128,34,-250,no,delta
1758803270042,KXWTAMATCH-25SEP25YUAPUT-YUA,129,32,-250,yes,delta
1758803270042,KXWTAMATCH-25SEP25YUAPUT-YUA,130,38,-250,no,delta
1758803270120,KXWTAMATCH-25SEP25YUAPUT-YUA,131,33,-300,yes,delta
1758803270121,KXWTAMATCH-25SEP25YUAPUT-YUA,132,3,300,yes,delta
1758803270156,KXWTAMATCH-25SEP25YUAPUT-PUT,133,33,-300,no,delta
1758803270156,KXWTAMATCH-25SEP25YUAPUT-PUT,134,26,300,no,delta
1758803271149,KXWTAMATCH-25SEP25YUAPUT-PUT,135,38,250,yes,delta
1758803271150,KXWTAMATCH-25SEP25YUAPUT-PUT,136,32,250,no,delta
1758803271220,KXWTAMATCH-25SEP25YUAPUT-PUT,137,26,-300,no,delta
1758803271221,KXWTAMATCH-25SEP25YUAPUT-PUT,138,33,300,no,delta
1758803271489,KXWTAMATCH-25SEP25YUAPUT-YUA,139,32,250,yes,delta
1758803271489,KXWTAMATCH-25SEP25YUAPUT-YUA,140,38,250,no,delta
1758803271565,KXWTAMATCH-25SEP25YUAPUT-YUA,141,3,-300,yes,delta
1758803271565,KXWTAMATCH-25SEP25YUAPUT-YUA,142,33,300,yes,delta
1758803271610,KXWTAMATCH-25SEP25YUAPUT-PUT,143,55,-104,no,delta
1758803271812,KXWTAMATCH-25SEP25YUAPUT-PUT,144,3,-666,no,delta
1758803271862,KXWTAMATCH-25SEP25YUAPUT-PUT,145,3,666,no,delta
1758803273050,KXWTAMATCH-25SEP25YUAPUT-YUA,146,32,-250,yes,delta
1758803273050,KXWTAMATCH-25SEP25YUAPUT-YUA,147,38,-250,no,delta
1758803273051,KXWTAMATCH-25SEP25YUAPUT-PUT,148,38,-250,yes,delta
1758803273051,KXWTAMATCH-25SEP25YUAPUT-PUT,149,32,-250,no,delta
1758803273118,KXWTAMATCH-25SEP25YUAPUT-YUA,150,33,-300,yes,delta
1758803273118,KXWTAMATCH-25SEP25YUAPUT-YUA,151,3,300,yes,delta
1758803273152,KXWTAMATCH-25SEP25YUAPUT-PUT,152,33,-300,no,delta
1758803273152,KXWTAMATCH-25SEP25YUAPUT-PUT,153,26,300,no,delta
1758803273849,KXWTAMATCH-25SEP25YUAPUT-PUT,154,38,250,yes,delta
1758803273849,KXWTAMATCH-25SEP25YUAPUT-PUT,155,32,250,no,delta
1758803273938,KXWTAMATCH-25SEP25YUAPUT-PUT,156,26,-300,no,delta
1758803273939,KXWTAMATCH-25SEP25YUAPUT-PUT,157,33,300,no,delta
1758803274179,KXWTAMATCH-25SEP25YUAPUT-YUA,158,32,250,yes,delta
1758803274179,KXWTAMATCH-25SEP25YUAPUT-YUA,159,38,250,no,delta
1758803274269,KXWTAMATCH-25SEP25YUAPUT-YUA,160,3,-300,yes,delta
1758803274269,KXWTAMATCH-25SEP25YUAPUT-YUA,161,33,300,yes,delta
1758803275041,KXWTAMATCH-25SEP25YUAPUT-PUT,162,38,-250,yes,delta
1758803275042,KXWTAMATCH-25SEP25YUAPUT-PUT,163,32,-250,no,delta
1758803275113,KXWTAMATCH-25SEP25YUAPUT-PUT,164,33,-300,no,delta
1758803275113,KXWTAMATCH-25SEP25YUAPUT-PUT,165,26,300,no,delta
1758803276045,KXWTAMATCH-25SEP25YUAPUT-YUA,166,32,-250,yes,delta
1758803276046,KXWTAMATCH-25SEP25YUAPUT-YUA,167,38,-250,no,delta
1758803276121,KXWTAMATCH-25SEP25YUAPUT-YUA,168,33,-300,yes,delta
1758803276122,KXWTAMATCH-25SEP25YUAPUT-YUA,169,3,300,yes,delta
1758803276612,KXWTAMATCH-25SEP25YUAPUT-PUT,170,38,250,yes,delta
1758803276612,KXWTAMATCH-25SEP25YUAPUT-PUT,171,32,250,no,delta
1758803276700,KXWTAMATCH-25SEP25YUAPUT-PUT,172,26,-300,no,delta
1758803276700,KXWTAMATCH-25SEP25YUAPUT-PUT,173,33,300,no,delta
1758803277027,KXWTAMATCH-25SEP25YUAPUT-YUA,174,32,250,yes,delta
1758803277027,KXWTAMATCH-25SEP25YUAPUT-YUA,175,38,250,no,delta
1758803277115,KXWTAMATCH-25SEP25YUAPUT-YUA,176,3,-300,yes,delta
1758803277116,KXWTAMATCH-25SEP25YUAPUT-YUA,177,33,300,yes,delta
1758803278031,KXWTAMATCH-25SEP25YUAPUT-YUA,178,32,-250,yes,delta
1758803278032,KXWTAMATCH-25SEP25YUAPUT-YUA,179,38,-250,no,delta
1758803278033,KXWTAMATCH-25SEP25YUAPUT-PUT,180,38,-250,yes,delta
1758803278033,KXWTAMATCH-25SEP25YUAPUT-PUT,181,32,-250,no,delta
1758803278104,KXWTAMATCH-25SEP25YUAPUT-YUA,182,33,-300,yes,delta
1758803278104,KXWTAMATCH-25SEP25YUAPUT-YUA,183,3,300,yes,delta
1758803278162,KXWTAMATCH-25SEP25YUAPUT-PUT,184,33,-300,no,delta
1758803278162,KXWTAMATCH-25SEP25YUAPUT-PUT,185,26,300,no,delta
1758803279387,KXWTAMATCH-25SEP25YUAPUT-PUT,186,38,250,yes,delta
1758803279388,KXWTAMATCH-25SEP25YUAPUT-PUT,187,32,250,no,delta
1758803279622,KXWTAMATCH-25SEP25YUAPUT-PUT,188,26,-300,no,delta
1758803279622,KXWTAMATCH-25SEP25YUAPUT-PUT,189,33,300,no,delta
1758803279730,KXWTAMATCH-25SEP25YUAPUT-YUA,190,32,250,yes,delta
1758803279731,KXWTAMATCH-25SEP25YUAPUT-YUA,191,38,250,no,delta
1758803279814,KXWTAMATCH-25SEP25YUAPUT-YUA,192,3,-300,yes,delta
1758803279814,KXWTAMATCH-25SEP25YUAPUT-YUA,193,33,300,yes,delta
1758803281057,KXWTAMATCH-25SEP25YUAPUT-PUT,194,38,-250,yes,delta
1758803281058,KXWTAMATCH-25SEP25YUAPUT-YUA,195,38,-250,no,delta
1758803281058,KXWTAMATCH-25SEP25YUAPUT-PUT,196,32,-250,no,delta
1758803281058,KXWTAMATCH-25SEP25YUAPUT-YUA,197,32,-250,yes,delta
1758803281143,KXWTAMATCH-25SEP25YUAPUT-YUA,198,33,-300,yes,delta
1758803281144,KXWTAMATCH-25SEP25YUAPUT-YUA,199,3,300,yes,delta
1758803281196,KXWTAMATCH-25SEP25YUAPUT-PUT,200,33,-300,no,delta
1758803281196,KXWTAMATCH-25SEP25YUAPUT-PUT,201,26,300,no,delta
1758803282097,KXWTAMATCH-25SEP25YUAPUT-PUT,202,38,250,yes,delta
1758803282097,KXWTAMATCH-25SEP25YUAPUT-PUT,203,32,250,no,delta
1758803282180,KXWTAMATCH-25SEP25YUAPUT-PUT,204,26,-300,no,delta
1758803282180,KXWTAMATCH-25SEP25YUAPUT-PUT,205,33,300,no,delta
1758803282504,KXWTAMATCH-25SEP25YUAPUT-YUA,206,32,250,yes,delta
1758803282504,KXWTAMATCH-25SEP25YUAPUT-YUA,207,38,250,no,delta
1758803282625,KXWTAMATCH-25SEP25YUAPUT-YUA,208,3,-300,yes,delta
1758803282625,KXWTAMATCH-25SEP25YUAPUT-YUA,209,33,300,yes,delta
1758803284035,KXWTAMATCH-25SEP25YUAPUT-YUA,210,32,-250,yes,delta
1758803284035,KXWTAMATCH-25SEP25YUAPUT-PUT,211,38,-250,yes,delta
1758803284035,KXWTAMATCH-25SEP25YUAPUT-PUT,212,32,-250,no,delta
1758803284035,KXWTAMATCH-25SEP25YUAPUT-YUA,213,38,-250,no,delta
1758803284148,KXWTAMATCH-25SEP25YUAPUT-YUA,214,33,-300,yes,delta
1758803284149,KXWTAMATCH-25SEP25YUAPUT-YUA,215,3,300,yes,delta
1758803284179,KXWTAMATCH-25SEP25YUAPUT-PUT,216,33,-300,no,delta
1758803284179,KXWTAMATCH-25SEP25YUAPUT-PUT,217,26,300,no,delta
1758803284865,KXWTAMATCH-25SEP25YUAPUT-PUT,218,38,250,yes,delta
1758803284865,KXWTAMATCH-25SEP25YUAPUT-PUT,219,32,250,no,delta
1758803284943,KXWTAMATCH-25SEP25YUAPUT-PUT,220,26,-300,no,delta
1758803284944,KXWTAMATCH-25SEP25YUAPUT-PUT,221,33,300,no,delta
1758803285202,KXWTAMATCH-25SEP25YUAPUT-YUA,222,32,250,yes,delta
1758803285203,KXWTAMATCH-25SEP25YUAPUT-YUA,223,38,250,no,delta
1758803285290,KXWTAMATCH-25SEP25YUAPUT-YUA,224,3,-300,yes,delta
1758803285290,KXWTAMATCH-25SEP25YUAPUT-YUA,225,33,300,yes,delta
1758803286051,KXWTAMATCH-25SEP25YUAPUT-PUT,226,38,-250,yes,delta
1758803286053,KXWTAMATCH-25SEP25YUAPUT-PUT,227,32,-250,no,delta
1758803286142,KXWTAMATCH-25SEP25YUAPUT-PUT,228,33,-300,no,delta
1758803286143,KXWTAMATCH-25SEP25YUAPUT-PUT,229,26,300,no,delta
1758803287038,KXWTAMATCH-25SEP25YUAPUT-YUA,230,32,-250,yes,delta
1758803287038,KXWTAMATCH-25SEP25YUAPUT-YUA,231,38,-250,no,delta
1758803287124,KXWTAMATCH-25SEP25YUAPUT-YUA,232,33,-300,yes,delta
1758803287125,KXWTAMATCH-25SEP25YUAPUT-YUA,233,3,300,yes,delta
1758803287626,KXWTAMATCH-25SEP25YUAPUT-PUT,234,38,250,yes,delta
1758803287626,KXWTAMATCH-25SEP25YUAPUT-PUT,235,32,250,no,delta
1758803287693,KXWTAMATCH-25SEP25YUAPUT-PUT,236,26,-300,no,delta
1758803287693,KXWTAMATCH-25SEP25YUAPUT-PUT,237,33,300,no,delta
1758803288036,KXWTAMATCH-25SEP25YUAPUT-YUA,238,32,250,yes,delta
1758803288037,KXWTAMATCH-25SEP25YUAPUT-YUA,239,38,250,no,delta
1758803288127,KXWTAMATCH-25SEP25YUAPUT-YUA,240,3,-300,yes,delta
1758803288127,KXWTAMATCH-25SEP25YUAPUT-YUA,241,33,300,yes,delta
1758803288988,KXWTAMATCH-25SEP25YUAPUT-YUA,242,56,627,yes,delta
1758803288988,KXWTAMATCH-25SEP25YUAPUT-YUA,243,42,-660,no,delta
1758803289046,KXWTAMATCH-25SEP25YUAPUT-PUT,244,38,-250,yes,delta
1758803289047,KXWTAMATCH-25SEP25YUAPUT-PUT,245,32,-250,no,delta
1758803289047,KXWTAMATCH-25SEP25YUAPUT-YUA,246,32,-250,yes,delta
1758803289047,KXWTAMATCH-25SEP25YUAPUT-YUA,247,38,-250,no,delta
1758803289126,KXWTAMATCH-25SEP25YUAPUT-PUT,248,55,-106,no,delta
1758803289126,KXWTAMATCH-25SEP25YUAPUT-YUA,249,33,-300,yes,delta
1758803289127,KXWTAMATCH-25SEP25YUAPUT-YUA,250,3,300,yes,delta
1758803289138,KXWTAMATCH-25SEP25YUAPUT-YUA,251,37,-10,no,delta
1758803289138,KXWTAMATCH-25SEP25YUAPUT-YUA,252,35,10,no,delta
1758803289169,KXWTAMATCH-25SEP25YUAPUT-PUT,253,33,-300,no,delta
1758803289169,KXWTAMATCH-25SEP25YUAPUT-PUT,254,26,300,no,delta
1758803289240,KXWTAMATCH-25SEP25YUAPUT-PUT,255,56,663,no,delta
1758803289254,KXWTAMATCH-25SEP25YUAPUT-PUT,256,3,-666,no,delta
1758803289282,KXWTAMATCH-25SEP25YUAPUT-PUT,257,3,666,no,delta
1758803290398,KXWTAMATCH-25SEP25YUAPUT-PUT,258,38,250,yes,delta
1758803290403,KXWTAMATCH-25SEP25YUAPUT-PUT,259,32,250,no,delta
1758803290476,KXWTAMATCH-25SEP25YUAPUT-PUT,260,26,-300,no,delta
1758803290476,KXWTAMATCH-25SEP25YUAPUT-PUT,261,33,300,no,delta
1758803290741,KXWTAMATCH-25SEP25YUAPUT-YUA,262,32,250,yes,delta
