client_ts,market_ticker,seq,price,delta,side,msg_type
1753876815734,KXMLBGAME-25JUL30ARIDET-DET,177,3,1500,no,delta
1753876815819,KXMLBGAME-25JUL30BOSMIN-MIN,178,1,-750,yes,delta
1753876815820,KXMLBGAME-25JUL30PHICWS-CWS,179,2,300,yes,delta
1753876815831,KXMLBGAME-25JUL30TORBAL-TOR,180,3,-750,yes,delta
1753876815844,KXMLBGAME-25JUL30ARIDET-DET,181,2,1500,no,delta
1753876815920,KXMLBGAME-25JUL30BOSMIN-MIN,182,6,750,yes,delta
1753876815934,KXMLBGAME-25JUL30TORBAL-TOR,183,8,750,yes,delta
1753876815948,KXMLBGAME-25JUL30ARIDET-DET,184,3,750,yes,delta
1753876816024,KXMLBGAME-25JUL30BOSMIN-BOS,185,5,1500,no,delta
1753876816025,KXMLBGAME-25JUL30PHICWS-CWS,186,2,300,no,delta
1753876816039,KXMLBGAME-25JUL30TORBAL-BAL,187,2,-1500,no,delta
1753876816040,KXMLBGAME-25JUL30TORBAL-BAL,188,2,-1500,no,delta
1753876816051,KXMLBGAME-25JUL30ARIDET-ARI,189,3,1500,no,delta
1753876816123,KXMLBGAME-25JUL30BOSMIN-BOS,190,4,1500,no,delta
1753876816146,KXMLBGAME-25JUL30TORBAL-BAL,191,7,1500,no,delta
1753876816153,KXMLBGAME-25JUL30ARIDET-ARI,192,2,1500,no,delta
1753876816231,KXMLBGAME-25JUL30BOSMIN-BOS,193,5,750,yes,delta
1753876816240,KXMLBGAME-25JUL30WSHHOU-WSH,194,2,300,yes,delta
1753876816250,KXMLBGAME-25JUL30TORBAL-BAL,195,6,1500,no,delta
1753876816256,KXMLBGAME-25JUL30ARIDET-ARI,196,3,750,yes,delta
1753876816338,KXMLBGAME-25JUL30BOSMIN-MIN,197,2,-1500,no,delta
1753876816339,KXMLBGAME-25JUL30BOSMIN-MIN,198,2,-1500,no,delta
1753876816355,KXMLBGAME-25JUL30TORBAL-BAL,199,2,-750,yes,delta
1753876816365,KXMLBGAME-25JUL30ARIDET-DET,200,4,1500,no,delta
1753876816442,KXMLBGAME-25JUL30BOSMIN-MIN,201,7,1500,no,delta
1753876816452,KXMLBGAME-25JUL30WSHHOU-WSH,202,2,300,no,delta
1753876816457,KXMLBGAME-25JUL30TORBAL-BAL,203,7,750,yes,delta
1753876816468,KXMLBGAME-25JUL30ARIDET-DET,204,3,1500,no,delta
1753876816547,KXMLBGAME-25JUL30BOSMIN-MIN,205,6,1500,no,delta
1753876816564,KXMLBGAME-25JUL30TORBAL-TOR,206,4,-1500,no,delta
1753876816565,KXMLBGAME-25JUL30TORBAL-TOR,207,4,-1500,no,delta
1753876816573,KXMLBGAME-25JUL30ARIDET-DET,208,4,750,yes,delta
1753876816649,KXMLBGAME-25JUL30BOSMIN-MIN,209,2,-750,yes,delta
1753876816659,KXMLBGAME-25JUL30TORBAL-TOR,210,9,1500,no,delta
1753876816673,KXMLBGAME-25JUL30ARIDET-ARI,211,4,1500,no,delta
1753876816678,KXMLBGAME-25JUL30WSHHOU-HOU,212,2,300,yes,delta
1753876816751,KXMLBGAME-25JUL30BOSMIN-MIN,213,7,750,yes,delta
1753876816766,KXMLBGAME-25JUL30TORBAL-TOR,214,8,1500,no,delta
1753876816776,KXMLBGAME-25JUL30ARIDET-ARI,215,3,1500,no,delta
1753876816854,KXMLBGAME-25JUL30BOSMIN-BOS,216,1,-3000,no,delta
1753876816869,KXMLBGAME-25JUL30TORBAL-TOR,217,4,-750,yes,delta
1753876816898,KXMLBGAME-25JUL30ARIDET-ARI,218,4,750,yes,delta
1753876816906,KXMLBGAME-25JUL30PHICWS-PHI,219,3,1500,no,delta
1753876816906,KXMLBGAME-25JUL30WSHHOU-HOU,220,2,300,no,delta
1753876816954,KXMLBGAME-25JUL30BOSMIN-BOS,221,6,1500,no,delta
1753876816967,KXMLBGAME-25JUL30TORBAL-TOR,222,9,750,yes,delta
1753876817001,KXMLBGAME-25JUL30ARIDET-DET,223,5,1500,no,delta
1753876817009,KXMLBGAME-25JUL30PHICWS-PHI,224,2,3000,no,delta
1753876817057,KXMLBGAME-25JUL30BOSMIN-BOS,225,5,1500,no,delta
1753876817077,KXMLBGAME-25JUL30TORBAL-BAL,226,3,-1500,no,delta
1753876817077,KXMLBGAME-25JUL30TORBAL-BAL,227,3,-1500,no,delta
1753876817111,KXMLBGAME-25JUL30ARIDET-DET,228,4,1500,no,delta
1753876817111,KXMLBGAME-25JUL30PHICWS-PHI,229,1,3000,no,delta
1753876817146,KXMLBGAME-25JUL30COLCLE-COL,230,2,300,yes,delta
1753876817163,KXMLBGAME-25JUL30BOSMIN-BOS,231,1,-750,yes,delta
1753876817183,KXMLBGAME-25JUL30TORBAL-BAL,232,8,1500,no,delta
1753876817207,KXMLBGAME-25JUL30PHICWS-PHI,233,3,750,yes,delta
1753876817214,KXMLBGAME-25JUL30ARIDET-DET,234,5,750,yes,delta
1753876817263,KXMLBGAME-25JUL30BOSMIN-BOS,235,6,750,yes,delta
1753876817287,KXMLBGAME-25JUL30TORBAL-BAL,236,7,1500,no,delta
1753876817307,KXMLBGAME-25JUL30PHICWS-PHI,237,2,750,yes,delta
1753876817313,KXMLBGAME-25JUL30ARIDET-ARI,238,5,1500,no,delta
1753876817371,KXMLBGAME-25JUL30BOSMIN-MIN,239,3,-1500,no,delta
1753876817371,KXMLBGAME-25JUL30BOSMIN-MIN,240,3,-1500,no,delta
1753876817393,KXMLBGAME-25JUL30TORBAL-BAL,241,3,-750,yes,delta
1753876817394,KXMLBGAME-25JUL30COLCLE-COL,242,2,300,no,delta
1753876817409,KXMLBGAME-25JUL30PHICWS-PHI,243,1,750,yes,delta
1753876817420,KXMLBGAME-25JUL30ARIDET-ARI,244,4,1500,no,delta
1753876817476,KXMLBGAME-25JUL30BOSMIN-MIN,245,8,1500,no,delta
1753876817497,KXMLBGAME-25JUL30TORBAL-BAL,246,8,750,yes,delta
1753876817515,KXMLBGAME-25JUL30PHICWS-CWS,247,3,1500,no,delta
1753876817526,KXMLBGAME-25JUL30ARIDET-ARI,248,5,750,yes,delta
1753876817577,KXMLBGAME-25JUL30BOSMIN-MIN,249,7,1500,no,delta
1753876817600,KXMLBGAME-25JUL30TORBAL-TOR,250,5,-1500,no,delta
1753876817601,KXMLBGAME-25JUL30TORBAL-TOR,251,5,-1500,no,delta
1753876817617,KXMLBGAME-25JUL30PHICWS-CWS,252,2,3000,no,delta
1753876817630,KXMLBGAME-25JUL30COLCLE-CLE,253,2,300,yes,delta
1753876817630,KXMLBGAME-25JUL30ARIDET-DET,254,1,-3000,no,delta
1753876817677,KXMLBGAME-25JUL30BOSMIN-MIN,255,3,-750,yes,delta
1753876817706,KXMLBGAME-25JUL30TORBAL-TOR,256,10,1500,no,delta
1753876817728,KXMLBGAME-25JUL30PHICWS-CWS,257,1,3000,no,delta
1753876817735,KXMLBGAME-25JUL30ARIDET-DET,258,6,1500,no,delta
1753876817783,KXMLBGAME-25JUL30BOSMIN-MIN,259,8,750,yes,delta
1753876817811,KXMLBGAME-25JUL30TORBAL-TOR,260,9,1500,no,delta
1753876817830,KXMLBGAME-25JUL30PHICWS-CWS,261,3,750,yes,delta
1753876817839,KXMLBGAME-25JUL30ARIDET-DET,262,5,1500,no,delta
1753876817849,KXMLBGAME-25JUL30COLCLE-CLE,263,2,300,no,delta
1753876817885,KXMLBGAME-25JUL30BOSMIN-BOS,264,2,-1500,no,delta
1753876817885,KXMLBGAME-25JUL30BOSMIN-BOS,265,2,-1500,no,delta
1753876817915,KXMLBGAME-25JUL30TORBAL-TOR,266,5,-750,yes,delta
1753876817929,KXMLBGAME-25JUL30PHICWS-CWS,267,2,750,yes,delta
1753876817951,KXMLBGAME-25JUL30ARIDET-DET,268,1,-750,yes,delta
1753876817993,KXMLBGAME-25JUL30BOSMIN-BOS,269,7,1500,no,delta
1753876818018,KXMLBGAME-25JUL30TORBAL-TOR,270,10,750,yes,delta
1753876818032,KXMLBGAME-25JUL30PHICWS-CWS,271,1,750,yes,delta
1753876818051,KXMLBGAME-25JUL30ARIDET-DET,272,6,750,yes,delta
1753876818062,KXMLBGAME-25JUL30TBNYY-TB,273,2,300,yes,delta
1753876818096,KXMLBGAME-25JUL30BOSMIN-BOS,274,6,1500,no,delta
1753876818123,KXMLBGAME-25JUL30TORBAL-BAL,275,4,-1500,no,delta
1753876818123,KXMLBGAME-25JUL30TORBAL-BAL,276,4,-1500,no,delta
1753876818139,KXMLBGAME-25JUL30PHICWS-PHI,277,4,1500,no,delta
1753876818163,KXMLBGAME-25JUL30ARIDET-ARI,278,1,-3000,no,delta
1753876818222,KXMLBGAME-25JUL30BOSMIN-BOS,279,2,-750,yes,delta
1753876818222,KXMLBGAME-25JUL30TORBAL-BAL,280,9,1500,no,delta
1753876818241,KXMLBGAME-25JUL30PHICWS-PHI,281,3,1500,no,delta
1753876818267,KXMLBGAME-25JUL30ARIDET-ARI,282,6,1500,no,delta
1753876818296,KXMLBGAME-25JUL30TBNYY-TB,283,2,300,no,delta
1753876818325,KXMLBGAME-25JUL30BOSMIN-BOS,284,7,750,yes,delta
1753876818325,KXMLBGAME-25JUL30TORBAL-BAL,285,8,1500,no,delta
1753876818347,KXMLBGAME-25JUL30PHICWS-PHI,286,4,750,yes,delta
1753876818371,KXMLBGAME-25JUL30ARIDET-ARI,287,5,1500,no,delta
1753876818429,KXMLBGAME-25JUL30BOSMIN-MIN,288,4,-1500,no,delta
1753876818430,KXMLBGAME-25JUL30BOSMIN-MIN,289,4,-1500,no,delta
1753876818430,KXMLBGAME-25JUL30TORBAL-BAL,290,4,-750,yes,delta
1753876818450,KXMLBGAME-25JUL30PHICWS-CWS,291,4,1500,no,delta
1753876818477,KXMLBGAME-25JUL30ARIDET-ARI,292,1,-750,yes,delta
1753876818494,KXMLBGAME-25JUL30TBNYY-NYY,293,2,300,yes,delta
1753876818532,KXMLBGAME-25JUL30BOSMIN-MIN,294,9,1500,no,delta
1753876818533,KXMLBGAME-25JUL30TORBAL-BAL,295,9,750,yes,delta
1753876818554,KXMLBGAME-25JUL30PHICWS-CWS,296,3,1500,no,delta
1753876818580,KXMLBGAME-25JUL30ARIDET-ARI,297,6,750,yes,delta
1753876818636,KXMLBGAME-25JUL30BOSMIN-MIN,298,8,1500,no,delta
1753876818640,KXMLBGAME-25JUL30TORBAL-TOR,299,6,-1500,no,delta
1753876818640,KXMLBGAME-25JUL30TORBAL-TOR,300,6,-1500,no,delta
1753876818655,KXMLBGAME-25JUL30PHICWS-CWS,301,4,750,yes,delta
1753876818685,KXMLBGAME-25JUL30ARIDET-DET,302,2,-1500,no,delta
1753876818685,KXMLBGAME-25JUL30ARIDET-DET,303,2,-1500,no,delta
1753876818717,KXMLBGAME-25JUL30TBNYY-NYY,304,2,300,no,delta
1753876818737,KXMLBGAME-25JUL30BOSMIN-MIN,305,4,-750,yes,delta
1753876818755,KXMLBGAME-25JUL30TORBAL-TOR,306,11,1500,no,delta
1753876818762,KXMLBGAME-25JUL30PHICWS-PHI,307,5,1500,no,delta
1753876818786,KXMLBGAME-25JUL30ARIDET-DET,308,7,1500,no,delta
1753876818838,KXMLBGAME-25JUL30BOSMIN-MIN,309,9,750,yes,delta
1753876818852,KXMLBGAME-25JUL30TORBAL-TOR,310,10,1500,no,delta
1753876818867,KXMLBGAME-25JUL30PHICWS-PHI,311,4,1500,no,delta
1753876818891,KXMLBGAME-25JUL30ARIDET-DET,312,6,1500,no,delta
1753876818898,KXMLBGAME-25JUL30WSHHOU-WSH,313,3,1500,no,delta
1753876818937,KXMLBGAME-25JUL30BOSMIN-BOS,314,3,-1500,no,delta
1753876818938,KXMLBGAME-25JUL30BOSMIN-BOS,315,3,-1500,no,delta
1753876818952,KXMLBGAME-25JUL30SEAATH-SEA,316,2,300,yes,delta
1753876818960,KXMLBGAME-25JUL30TORBAL-TOR,317,6,-750,yes,delta
1753876818967,KXMLBGAME-25JUL30PHICWS-PHI,318,5,750,yes,delta
1753876818992,KXMLBGAME-25JUL30ARIDET-DET,319,2,-750,yes,delta
1753876818999,KXMLBGAME-25JUL30WSHHOU-WSH,320,2,3000,no,delta
1753876819047,KXMLBGAME-25JUL30BOSMIN-BOS,321,8,1500,no,delta
1753876819061,KXMLBGAME-25JUL30TORBAL-TOR,322,11,750,yes,delta
1753876819067,KXMLBGAME-25JUL30PHICWS-CWS,323,5,1500,no,delta
1753876819098,KXMLBGAME-25JUL30ARIDET-DET,324,7,750,yes,delta
1753876819099,KXMLBGAME-25JUL30WSHHOU-WSH,325,1,3000,no,delta
1753876819149,KXMLBGAME-25JUL30BOSMIN-BOS,326,7,1500,no,delta
1753876819160,KXMLBGAME-25JUL30TORBAL-BAL,327,5,-1500,no,delta
1753876819160,KXMLBGAME-25JUL30TORBAL-BAL,328,5,-1500,no,delta
1753876819175,KXMLBGAME-25JUL30PHICWS-CWS,329,4,1500,no,delta
1753876819175,KXMLBGAME-25JUL30SEAATH-SEA,330,2,300,no,delta
1753876819207,KXMLBGAME-25JUL30WSHHOU-WSH,331,3,750,yes,delta
1753876819207,KXMLBGAME-25JUL30ARIDET-ARI,332,2,-1500,no,delta
1753876819207,KXMLBGAME-25JUL30ARIDET-ARI,333,2,-1500,no,delta
1753876819252,KXMLBGAME-25JUL30BOSMIN-BOS,334,3,-750,yes,delta
1753876819264,KXMLBGAME-25JUL30TORBAL-BAL,335,10,1500,no,delta
1753876819272,KXMLBGAME-25JUL30PHICWS-CWS,336,5,750,yes,delta
1753876819309,KXMLBGAME-25JUL30WSHHOU-WSH,337,2,750,yes,delta
1753876819309,KXMLBGAME-25JUL30ARIDET-ARI,338,7,1500,no,delta
1753876819370,KXMLBGAME-25JUL30BOSMIN-BOS,339,8,750,yes,delta
1753876819373,KXMLBGAME-25JUL30TORBAL-BAL,340,9,1500,no,delta
1753876819383,KXMLBGAME-25JUL30PHICWS-PHI,341,1,-3000,no,delta
1753876819402,KXMLBGAME-25JUL30SEAATH-ATH,342,2,300,yes,delta
1753876819408,KXMLBGAME-25JUL30WSHHOU-WSH,343,1,750,yes,delta
1753876819415,KXMLBGAME-25JUL30ARIDET-ARI,344,6,1500,no,delta
1753876819459,KXMLBGAME-25JUL30BOSMIN-MIN,345,5,-1500,no,delta
1753876819459,KXMLBGAME-25JUL30BOSMIN-MIN,346,5,-1500,no,delta
1753876819472,KXMLBGAME-25JUL30TORBAL-BAL,347,5,-750,yes,delta
1753876819509,KXMLBGAME-25JUL30WSHHOU-HOU,348,3,1500,no,delta
1753876819561,KXMLBGAME-25JUL30BOSMIN-MIN,349,10,1500,no,delta
1753876819576,KXMLBGAME-25JUL30TORBAL-BAL,350,10,750,yes,delta
1753876819619,KXMLBGAME-25JUL30WSHHOU-HOU,351,2,3000,no,delta
1753876819619,KXMLBGAME-25JUL30SEAATH-ATH,352,2,300,no,delta
1753876819666,KXMLBGAME-25JUL30BOSMIN-MIN,353,9,1500,no,delta
1753876819680,KXMLBGAME-25JUL30TORBAL-TOR,354,7,-1500,no,delta
1753876819680,KXMLBGAME-25JUL30TORBAL-TOR,355,7,-1500,no,delta
1753876819729,KXMLBGAME-25JUL30WSHHOU-HOU,356,1,3000,no,delta
1753876819762,KXMLBGAME-25JUL30BOSMIN-MIN,357,5,-750,yes,delta
1753876819780,KXMLBGAME-25JUL30TORBAL-TOR,358,12,1500,no,delta
