client_ts,server_ts,market_ticker,yes_price,no_price,count,taker_side
1754956180899,1754956180,KXMLBGAME-25AUG11PHICIN-PHI,23,77,412,yes
1754956184046,1754956184,KXMLBGAME-25AUG11PHICIN-PHI,23,77,1515,yes
1754956192018,1754956191,KXMLBGAME-25AUG11WSHKC-KC,43,57,22,yes
1754956195636,1754956195,KXMLBGAME-25AUG11DETCWS-DET,59,41,72,yes
1754956196056,1754956195,KXMLBGAME-25AUG11WSHKC-KC,43,57,11,yes
1754956196414,1754956196,KXMLBGAME-25AUG11MINNYY-NYY,78,22,3,yes
1754956196414,1754956196,KXMLBGAME-25AUG11MINNYY-NYY,78,22,28,yes
1754956202411,1754956202,KXMLBGAME-25AUG11PITMIL-PIT,33,67,14,yes
1754956202470,1754956202,KXMLBGAME-25AUG11WSHKC-KC,43,57,1000,yes
1754956212225,1754956212,KXMLBGAME-25AUG11PITMIL-PIT,33,67,2,yes
1754956212455,1754956212,KXMLBGAME-25AUG11WSHKC-WSH,58,42,1507,yes
1754956213240,1754956213,KXMLBGAME-25AUG11COLSTL-STL,69,31,23,yes
1754956213240,1754956213,KXMLBGAME-25AUG11COLSTL-STL,69,31,55,yes
1754956213740,1754956213,KXMLBGAME-25AUG11COLSTL-STL,69,31,5,yes
1754956223154,1754956222,KXMLBGAME-25AUG11WSHKC-KC,43,57,33,yes
1754956223966,1754956223,KXMLBGAME-25AUG11PHICIN-CIN,78,22,30,yes
1754956225605,1754956225,KXMLBGAME-25AUG11PITMIL-MIL,69,31,2354,yes
1754956227034,1754956227,KXMLBGAME-25AUG11PHICIN-CIN,78,22,18,yes
1754956231025,1754956230,KXMLBGAME-25AUG11PHICIN-PHI,24,76,194,yes
1754956231164,1754956231,KXMLBGAME-25AUG11PITMIL-PIT,33,67,43,yes
1754956233636,1754956233,KXMLBGAME-25AUG11DETCWS-DET,59,41,100,yes
1754956234515,1754956234,KXMLBGAME-25AUG11PHICIN-CIN,77,23,1,yes
1754956234515,1754956234,KXMLBGAME-25AUG11PHICIN-CIN,78,22,24,yes
1754956237478,1754956237,KXMLBGAME-25AUG11WSHKC-WSH,58,42,1,yes
1754956241935,1754956241,KXMLBGAME-25AUG11WSHKC-KC,43,57,191,yes
1754956243695,1754956243,KXMLBGAME-25AUG11PHICIN-PHI,24,76,9,yes
1754956246116,1754956246,KXMLBGAME-25AUG11PHICIN-PHI,24,76,39,yes
1754956246656,1754956246,KXMLBGAME-25AUG11PITMIL-MIL,69,31,100,yes
1754956249875,1754956249,KXMLBGAME-25AUG11PITMIL-MIL,68,32,28,yes
1754956253424,1754956253,KXMLBGAME-25AUG11COLSTL-STL,70,30,1500,no
1754956253434,1754956253,KXMLBGAME-25AUG11PHICIN-CIN,77,23,63,yes
1754956257262,1754956257,KXMLBGAME-25AUG11PHICIN-PHI,23,77,129,no
1754956258041,1754956257,KXMLBGAME-25AUG11MINNYY-MIN,25,75,38,yes
1754956260276,1754956260,KXMLBGAME-25AUG11COLSTL-COL,30,70,50,yes
1754956261716,1754956261,KXMLBGAME-25AUG11PITMIL-MIL,68,32,50,yes
1754956267952,1754956267,KXMLBGAME-25AUG11PHICIN-CIN,76,24,19,yes
1754956271145,1754956271,KXMLBGAME-25AUG11MINNYY-NYY,77,23,20,yes
1754956271478,1754956271,KXMLBGAME-25AUG11MINNYY-MIN,24,76,50,yes
1754956273230,1754956273,KXMLBGAME-25AUG11PHICIN-CIN,76,24,64,yes
1754956275196,1754956275,KXMLBGAME-25AUG11DETCWS-DET,59,41,24,yes
1754956279226,1754956279,KXMLBGAME-25AUG11DETCWS-DET,59,41,8,yes
1754956282837,1754956282,KXMLBGAME-25AUG11LADLAA-LAD,61,39,15,yes
