client_ts,market_ticker,seq,price,delta,side,msg_type
1755012374115,KXMLBGAME-25AUG12TBATH-TB,19205,49,3000,no,delta
1755012374115,KXMLBGAME-25AUG12TBATH-TB,19206,19,300,yes,delta
1755012374115,KXMLBGAME-25AUG12TBATH-ATH,19207,21,300,no,delta
1755012374165,KXMLBGAME-25AUG12ATLNYM-ATL,19208,19,-300,yes,delta
1755012374165,KXMLBGAME-25AUG12ATLNYM-NYM,19209,43,-30000,yes,delta
1755012374165,KXMLBGAME-25AUG12ATLNYM-ATL,19210,41,-10000,yes,delta
1755012374165,KXMLBGAME-25AUG12WSHKC-KC,19211,50,30000,yes,delta
1755012374165,KXMLBGAME-25AUG12WSHKC-WSH,19212,50,30000,no,delta
1755012374165,KXMLBGAME-25AUG12ATLNYM-NYM,19213,41,-10000,no,delta
1755012374184,KXMLBGAME-25AUG12LADLAA-LAA,19214,61,-1800,no,delta
1755012374205,KXMLBGAME-25AUG12MIACLE-CLE,19215,53,-10000,yes,delta
1755012374205,KXMLBGAME-25AUG12COLSTL-STL,19216,48,-30000,yes,delta
1755012374214,KXMLBGAME-25AUG12WSHKC-KC,19217,34,10000,no,delta
1755012374224,KXMLBGAME-25AUG12PHICIN-CIN,19218,17,-300,yes,delta
1755012374224,KXMLBGAME-25AUG12SEABAL-BAL,19219,41,-10000,no,delta
1755012374224,KXMLBGAME-25AUG12SEABAL-BAL,19220,41,-300,no,delta
1755012374224,KXMLBGAME-25AUG12PHICIN-CIN,19221,29,-30000,yes,delta
1755012374224,KXMLBGAME-25AUG12SEABAL-SEA,19222,41,-10000,yes,delta
1755012374224,KXMLBGAME-25AUG12PHICIN-CIN,19223,22,-300,yes,delta
1755012374235,KXMLBGAME-25AUG12SEABAL-BAL,19224,42,-2700,no,delta
1755012374256,KXMLBGAME-25AUG12LADLAA-LAA,19225,57,3200,no,delta
1755012374354,KXMLBGAME-25AUG12BOSHOU-HOU,19226,31,2700,no,delta
1755012374365,KXMLBGAME-25AUG12BOSHOU-HOU,19227,29,300,no,delta
1755012374365,KXMLBGAME-25AUG12BOSHOU-HOU,19228,21,300,no,delta
1755012374365,KXMLBGAME-25AUG12BOSHOU-HOU,19229,47,3000,no,delta
1755012374448,KXMLBGAME-25AUG12COLSTL-COL,19230,9,300,yes,delta
1755012374448,KXMLBGAME-25AUG12MIACLE-MIA,19231,29,2700,yes,delta
1755012374448,KXMLBGAME-25AUG12MIACLE-MIA,19232,28,300,no,delta
1755012374448,KXMLBGAME-25AUG12PHICIN-PHI,19233,56,10000,yes,delta
1755012374448,KXMLBGAME-25AUG12PITMIL-PIT,19234,45,3000,yes,delta
1755012374448,KXMLBGAME-25AUG12CHCTOR-CHC,19235,35,2700,no,delta
1755012374484,KXMLBGAME-25AUG12MIACLE-MIA,19236,41,30000,no,delta
1755012374484,KXMLBGAME-25AUG12MIACLE-MIA,19237,53,10000,no,delta
1755012374505,KXMLBGAME-25AUG12PHICIN-PHI,19238,45,30000,yes,delta
1755012374556,KXMLBGAME-25AUG12SDSF-SF,19239,35,2700,yes,delta
1755012374556,KXMLBGAME-25AUG12SDSF-SF,19240,33,300,yes,delta
1755012374556,KXMLBGAME-25AUG12SDSF-SF,19241,32,10000,yes,delta
1755012374564,KXMLBGAME-25AUG12SEABAL-BAL,19242,15,-300,yes,delta
1755012374564,KXMLBGAME-25AUG12SEABAL-BAL,19243,46,-30000,no,delta
1755012374576,KXMLBGAME-25AUG12SEABAL-BAL,19244,25,30000,yes,delta
1755012374576,KXMLBGAME-25AUG12SDSF-SF,19245,38,30000,yes,delta
1755012374576,KXMLBGAME-25AUG12SEABAL-SEA,19246,37,10000,no,delta
1755012374804,KXMLBGAME-25AUG12SDSF-SD,19247,47,3000,yes,delta
1755012374815,KXMLBGAME-25AUG12TBATH-TB,19248,19,10000,yes,delta
1755012374895,KXMLBGAME-25AUG12BOSHOU-BOS,19249,28,10000,no,delta
1755012374895,KXMLBGAME-25AUG12BOSHOU-BOS,19250,26,300,no,delta
1755012374895,KXMLBGAME-25AUG12BOSHOU-BOS,19251,45,10000,yes,delta
1755012374914,KXMLBGAME-25AUG12SDSF-SF,19252,49,10000,yes,delta
1755012374914,KXMLBGAME-25AUG12SDSF-SF,19253,51,3000,yes,delta
1755012374925,KXMLBGAME-25AUG12SDSF-SF,19254,19,300,yes,delta
1755012375115,KXMLBGAME-25AUG12CHCTOR-TOR,19255,34,-300,yes,delta
1755012375115,KXMLBGAME-25AUG12CHCTOR-TOR,19256,51,-3000,yes,delta
1755012375115,KXMLBGAME-25AUG12LADLAA-LAD,19257,49,30000,yes,delta
1755012375115,KXMLBGAME-25AUG12ATLNYM-ATL,19258,34,-10000,no,delta
1755012375115,KXMLBGAME-25AUG12CHCTOR-CHC,19259,33,-10000,no,delta
1755012375115,KXMLBGAME-25AUG12WSHKC-WSH,19260,17,300,yes,delta
1755012375115,KXMLBGAME-25AUG12CHCTOR-CHC,19261,46,-3000,yes,delta
1755012375124,KXMLBGAME-25AUG12CHCTOR-TOR,19262,34,-2700,yes,delta
1755012375124,KXMLBGAME-25AUG12CHCTOR-CHC,19263,21,-300,yes,delta
1755012375135,KXMLBGAME-25AUG12SEABAL-SEA,19264,27,2700,no,delta
1755012375135,KXMLBGAME-25AUG12PITMIL-PIT,19265,28,2700,yes,delta
1755012375135,KXMLBGAME-25AUG12PITMIL-PIT,19266,41,30000,no,delta
1755012375135,KXMLBGAME-25AUG12SEABAL-SEA,19267,20,300,no,delta
1755012375156,KXMLBGAME-25AUG12SEABAL-SEA,19268,28,30000,no,delta
1755012375156,KXMLBGAME-25AUG12WSHKC-WSH,19269,44,300,no,delta
1755012375156,KXMLBGAME-25AUG12PHICIN-CIN,19270,56,-10000,no,delta
1755012375156,KXMLBGAME-25AUG12PHICIN-PHI,19271,17,-300,no,delta
1755012375156,KXMLBGAME-25AUG12PHICIN-CIN,19272,57,-3000,no,delta
1755012375156,KXMLBGAME-25AUG12SEABAL-SEA,19273,20,10000,no,delta
1755012375216,KXMLBGAME-25AUG12SEABAL-SEA,19274,6,300,no,delta
1755012375216,KXMLBGAME-25AUG12SEABAL-BAL,19275,37,10000,yes,delta
1755012375257,KXMLBGAME-25AUG12ATLNYM-NYM,19276,18,-300,no,delta
1755012375257,KXMLBGAME-25AUG12ATLNYM-ATL,19277,42,-30000,no,delta
1755012375285,KXMLBGAME-25AUG12BOSHOU-HOU,19278,33,-2700,yes,delta
1755012375285,KXMLBGAME-25AUG12COLSTL-COL,19279,34,-30000,no,delta
1755012375285,KXMLBGAME-25AUG12BOSHOU-HOU,19280,32,-300,yes,delta
1755012375295,KXMLBGAME-25AUG12BOSHOU-BOS,19281,29,-300,yes,delta
1755012375295,KXMLBGAME-25AUG12BOSHOU-HOU,19282,28,-10000,no,delta
1755012375295,KXMLBGAME-25AUG12BOSHOU-BOS,19283,47,-3000,yes,delta
1755012375295,KXMLBGAME-25AUG12BOSHOU-BOS,19284,19,-300,yes,delta
1755012375295,KXMLBGAME-25AUG12PITMIL-PIT,19285,51,-10000,no,delta
1755012375295,KXMLBGAME-25AUG12PITMIL-PIT,19286,37,-2700,no,delta
1755012375305,KXMLBGAME-25AUG12PITMIL-PIT,19287,34,-300,no,delta
1755012375305,KXMLBGAME-25AUG12PITMIL-PIT,19288,53,-3000,no,delta
1755012375306,KXMLBGAME-25AUG12LADLAA-LAA,19289,35,-10000,yes,delta
1755012375315,KXMLBGAME-25AUG12PITMIL-PIT,19290,33,-10000,no,delta
1755012375365,KXMLBGAME-25AUG12SDSF-SD,19291,35,-2700,no,delta
1755012375365,KXMLBGAME-25AUG12SDSF-SD,19292,27,-300,no,delta
1755012375366,KXMLBGAME-25AUG12SDSF-SD,19293,32,-10000,no,delta
1755012375366,KXMLBGAME-25AUG12SEABAL-BAL,19294,20,-300,yes,delta
1755012375366,KXMLBGAME-25AUG12SDSF-SD,19295,49,-10000,no,delta
1755012375366,KXMLBGAME-25AUG12PITMIL-PIT,19296,28,-300,no,delta
1755012375366,KXMLBGAME-25AUG12SDSF-SD,19297,51,-3000,no,delta
1755012375375,KXMLBGAME-25AUG12SDSF-SD,19298,33,-300,no,delta
1755012375375,KXMLBGAME-25AUG12SDSF-SD,19299,36,-30000,no,delta
1755012375375,KXMLBGAME-25AUG12SEABAL-BAL,19300,21,-2700,yes,delta
1755012375471,KXMLBGAME-25AUG12WSHKC-WSH,19301,36,-3000,yes,delta
1755012375471,KXMLBGAME-25AUG12TBATH-ATH,19302,49,-3000,no,delta
1755012375471,KXMLBGAME-25AUG12WSHKC-WSH,19303,34,-10000,yes,delta
1755012375665,KXMLBGAME-25AUG12ATLNYM-NYM,19304,25,300,no,delta
1755012375696,KXMLBGAME-25AUG12ATLNYM-NYM,19305,19,10000,yes,delta
1755012375696,KXMLBGAME-25AUG12ATLNYM-NYM,19306,53,10000,yes,delta
1755012375696,KXMLBGAME-25AUG12ATLNYM-NYM,19307,36,300,yes,delta
1755012375725,KXMLBGAME-25AUG12ATLNYM-NYM,19308,31,2700,no,delta
1755012375765,KXMLBGAME-25AUG12ATLNYM-ATL,19309,28,2700,yes,delta
1755012375766,KXMLBGAME-25AUG12ATLNYM-NYM,19310,34,30000,no,delta
1755012375766,KXMLBGAME-25AUG12ATLNYM-ATL,19311,31,30000,yes,delta
1755012375794,KXMLBGAME-25AUG12ATLNYM-ATL,19312,39,2700,no,delta
1755012375884,KXMLBGAME-25AUG12LADLAA-LAD,19313,46,2700,yes,delta
1755012375884,KXMLBGAME-25AUG12COLSTL-COL,19314,31,300,no,delta
1755012375884,KXMLBGAME-25AUG12LADLAA-LAD,19315,43,300,yes,delta
1755012375884,KXMLBGAME-25AUG12COLSTL-COL,19316,31,2700,no,delta
1755012375905,KXMLBGAME-25AUG12LADLAA-LAA,19317,18,300,yes,delta
1755012375905,KXMLBGAME-25AUG12LADLAA-LAD,19318,60,10000,yes,delta
1755012375905,KXMLBGAME-25AUG12LADLAA-LAD,19319,43,10000,yes,delta
1755012375934,KXMLBGAME-25AUG12LADLAA-LAA,19320,60,10000,no,delta
1755012375934,KXMLBGAME-25AUG12LADLAA-LAA,19321,61,3000,no,delta
1755012376014,KXMLBGAME-25AUG12WSHKC-KC,19322,47,2700,yes,delta
1755012376014,KXMLBGAME-25AUG12TBATH-TB,19323,31,2700,no,delta
1755012376014,KXMLBGAME-25AUG12TBATH-ATH,19324,31,300,yes,delta
1755012376038,KXMLBGAME-25AUG12WSHKC-KC,19325,17,300,no,delta
1755012376041,KXMLBGAME-25AUG12WSHKC-KC,19326,36,3000,no,delta
1755012376041,KXMLBGAME-25AUG12WSHKC-KC,19327,27,30000,no,delta
1755012376099,KXMLBGAME-25AUG12WSHKC-KC,19328,6,300,no,delta
1755012376106,KXMLBGAME-25AUG12MIACLE-MIA,19329,19,10000,yes,delta
1755012376155,KXMLBGAME-25AUG12TBATH-TB,19330,48,10000,no,delta
1755012376155,KXMLBGAME-25AUG12BOSHOU-BOS,19331,34,-2700,no,delta
1755012376155,KXMLBGAME-25AUG12SEABAL-BAL,19332,59,3000,no,delta
1755012376155,KXMLBGAME-25AUG12BOSHOU-BOS,19333,19,-10000,yes,delta
1755012376155,KXMLBGAME-25AUG12BOSHOU-BOS,19334,32,-300,no,delta
