client_ts,market_ticker,seq,price,delta,side,msg_type
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,53,9736,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,54,3047,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,1,1000,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,2,2300,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,4,200,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,16,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,17,236,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,20,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,25,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,27,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,36,30,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,40,3000,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,41,3610,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,42,9000,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,43,9291,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,44,14476,no,snapshot
1753708935264,KXMLBGAME-25JUL28ARIDET-DET,2,45,3906,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,1,1000,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,2,300,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,4,200,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,5,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,7,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,14,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,17,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,18,277,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,55,647,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,56,1093,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,57,6647,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,58,6647,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,59,8729,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,1,5000,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,2,300,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,4,200,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,16,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,17,236,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,20,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,25,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,27,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,35,3714,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,36,4030,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,37,9338,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,38,11500,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-ATL,3,39,7134,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,1,10000,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,2,3300,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,3,700,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,4,200,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,5,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,7,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,14,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,17,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,18,223,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,20,318,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,21,308,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,22,230,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,23,194,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,24,115,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,25,86,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,26,36,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,27,14,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,35,1566,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,36,6852,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,37,7190,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,38,8981,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,39,852,yes,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,1,10000,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,2,5300,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,3,700,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,4,200,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,16,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,20,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,21,238,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,25,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,27,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,36,30,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,41,318,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,42,308,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,43,230,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,44,194,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,45,115,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,46,86,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,47,36,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,55,3000,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,56,3446,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,57,4000,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,58,9000,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,59,14637,no,snapshot
1753708935264,KXMLBGAME-25JUL28ATLKC-KC,4,60,10370,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,1,10000,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,2,3300,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,3,700,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,4,200,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,5,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,7,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,14,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,17,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,18,229,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,29,312,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,30,296,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,31,216,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,32,200,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,33,136,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,34,80,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,35,40,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,44,745,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,45,2301,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,46,6745,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,47,9511,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,48,2625,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,1,10000,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,2,5300,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,3,700,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,4,200,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,16,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,20,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,21,238,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,25,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,27,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,31,312,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,32,296,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,33,216,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,34,200,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,35,136,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,36,110,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,37,40,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,46,3000,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,47,3532,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,48,9000,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,49,9255,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-BOS,5,50,10780,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,1,1000,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,2,300,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,4,200,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,5,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,7,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,14,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,17,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,18,286,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,46,754,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,47,1286,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,48,6754,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,49,7009,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,50,6373,yes,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,1,1000,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,2,2300,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,4,200,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,16,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,17,236,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,20,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,25,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,27,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,36,30,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,44,3000,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,45,4556,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,46,9000,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,47,11766,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,48,3871,no,snapshot
1753708935264,KXMLBGAME-25JUL28BOSMIN-MIN,6,49,1690,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,1,10000,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,2,3300,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,3,700,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,4,200,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,5,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,7,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,14,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,17,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,18,280,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,32,319,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,33,301,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,34,297,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,35,177,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,36,124,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,37,76,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,47,1179,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,48,2700,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,49,7179,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,50,9429,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,51,2115,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,1,10000,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,2,3300,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,3,2033,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,4,200,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,16,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,17,235,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,20,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,25,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,27,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,29,319,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,30,301,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,31,297,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,32,177,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,33,124,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,34,76,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,36,30,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,43,3000,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,44,3000,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,45,9556,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,46,9272,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,47,8205,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-CHC,7,48,2170,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,1,10000,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,2,3300,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,3,700,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,4,200,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,5,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,7,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,14,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,17,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,18,228,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,28,389,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,29,302,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,30,267,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,31,171,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,32,114,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,33,40,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,34,18,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,43,321,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,44,321,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,45,6877,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,46,6593,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,47,7384,yes,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,1,10000,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,2,3300,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,3,2033,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,4,200,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,16,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,20,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,21,245,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,25,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,27,100,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,32,389,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,33,302,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,34,267,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,35,171,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,36,144,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,37,40,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,47,3000,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,48,4521,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,49,9000,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,50,11250,no,snapshot
1753708935264,KXMLBGAME-25JUL28CHCMIL-MIL,8,51,6417,no,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,1,10000,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,2,3300,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,3,700,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,4,200,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,5,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,7,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,14,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,17,100,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,18,337,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,37,75,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,48,289,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,49,214,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,50,211,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,51,207,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,52,129,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,53,122,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,54,93,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,55,36,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,64,1425,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,65,7034,yes,snapshot
1753708935264,KXMLBGAME-25JUL28COLCLE-CLE,9,66,7034,yes,snapshot
