client_ts,market_ticker,seq,price,delta,side,msg_type
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,22,433,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,23,9,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,28,338,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,29,215,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,36,145,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,37,40000,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,46,65,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,52,2,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,56,1,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,62,1500,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,63,4317,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,64,7500,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,65,22500,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,66,6713,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,67,2548,yes,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,1,152961,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,2,13330,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,3,9947,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,4,411,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,5,1561,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,6,584,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,7,1357,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,8,520,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,9,487,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,10,1446,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,11,2700,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,12,670,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,13,10000,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,16,253,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,20,155,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,21,30000,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,24,1,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,25,100,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,27,100,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,28,1500,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,29,4440,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,30,18100,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,31,8323,no,snapshot
1753214046224,KXMLBGAME-25JUL22ATHTEX-TEX,2,32,30546,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,1,145935,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,2,21370,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,3,13608,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,4,5389,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,5,1240,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,6,64,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,7,1502,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,8,614,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,9,568,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,10,1334,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,11,4016,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,12,1247,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,13,1176,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,14,400,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,16,388,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,17,100,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,18,222,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,20,168,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,21,40000,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,26,58,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,31,1,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,36,3000,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,37,3041,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,38,17763,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,39,50500,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,40,7651,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,1,139379,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,2,22772,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,3,22272,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,4,8000,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,5,1942,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,6,5201,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,7,7068,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,9,355,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,10,1380,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,11,4057,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,12,1388,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,13,1229,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,14,513,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,15,739,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,16,608,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,17,461,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,18,445,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,19,427,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,20,518,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,21,248,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,25,435,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,27,100,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,31,300,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,32,129,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,34,117,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,35,40062,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,41,58,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,49,1,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,55,1725,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,56,19975,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,57,29107,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,58,26720,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-BAL,3,59,11855,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,1,139379,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,2,22772,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,3,22272,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,4,8000,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,5,2052,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,6,5201,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,7,7168,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,9,355,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,10,1380,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,11,4057,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,12,1388,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,13,1529,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,14,613,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,15,739,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,16,508,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,17,561,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,18,445,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,19,427,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,20,418,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,21,240,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,25,335,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,32,129,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,33,40000,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,41,58,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,49,3,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,55,1500,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,56,19357,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,57,9951,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,58,12443,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,59,3562,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,1,145935,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,2,21370,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,3,13608,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,4,5389,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,5,1130,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,6,64,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,7,1402,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,8,614,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,9,568,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,10,1334,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,11,4016,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,12,1247,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,13,1176,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,16,488,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,17,242,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,20,268,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,21,10300,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,25,100,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,26,59,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,27,100,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,28,30000,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,31,1,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,35,62,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,36,1500,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,37,5291,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,38,19024,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,39,60159,no,snapshot
1753214046224,KXMLBGAME-25JUL22BALCLE-CLE,4,40,14715,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,1,141717,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,2,14609,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,3,10277,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,4,6301,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,5,1054,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,6,556,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,7,1435,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,8,495,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,9,473,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,10,1445,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,11,3921,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,13,652,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,14,100,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,15,10000,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,17,247,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,18,30000,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,22,53,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,26,1,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,29,1500,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,30,1500,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,31,3645,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,32,16500,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,33,6159,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,34,5453,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,1,145959,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,2,24649,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,3,23261,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,4,8628,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,5,888,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,6,6636,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,7,7575,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,9,385,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,10,788,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,11,4103,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,12,1339,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,13,1362,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,14,553,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,15,779,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,16,617,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,17,528,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,18,481,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,19,461,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,20,542,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,21,440,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,25,100,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,27,439,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,28,221,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,31,300,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,35,202,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,36,40000,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,44,63,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,53,1,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,59,39,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,60,2287,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,61,5115,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,62,19037,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,63,25887,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,64,13258,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-BOS,5,65,73722,no,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,1,145959,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,2,24649,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,3,23261,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,4,8628,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,5,998,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,6,6636,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,7,7675,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,9,385,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,10,788,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,11,4103,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,12,1339,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,13,1662,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,14,653,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,15,779,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,16,517,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,17,628,yes,snapshot
1753214046224,KXMLBGAME-25JUL22BOSPHI-PHI,6,18,481,yes,snapshot
