client_ts,server_ts,market_ticker,yes_price,no_price,count,taker_side
1755097598017,1755097597,KXMLBGAME-25AUG13DETCWS-DET,56,44,5,yes
1755097606275,1755097606,KXMLBGAME-25AUG13SDSF-SD,59,41,1,yes
1755097610972,1755097610,KXMLBGAME-25AUG13PITMIL-MIL,70,30,20,yes
1755097619385,1755097619,KXMLBGAME-25AUG13ATLNYM-ATL,36,64,372,yes
1755097686074,1755097686,KXMLBGAME-25AUG13BOSHOU-BOS,42,58,320,yes
1755097693345,1755097693,KXMLBGAME-25AUG13LADLAA-LAA,36,64,143,yes
1755097693345,1755097693,KXMLBGAME-25AUG13LADLAA-LAA,36,64,229,yes
1755097708294,1755097708,KXMLBGAME-25AUG13PITMIL-PIT,31,69,9,yes
1755097871969,1755097871,KXMLBGAME-25AUG13TBATH-TB,56,44,190,yes
1755097893684,1755097893,KXMLBGAME-25AUG13AZTEX-AZ,43,57,85,yes
1755097931269,1755097931,KXMLBGAME-25AUG13SEABAL-BAL,44,56,308,yes
1755097938257,1755097938,KXMLBGAME-25AUG13SEABAL-SEA,57,43,34,yes
1755097971464,1755097971,KXMLBGAME-25AUG13PITMIL-MIL,70,30,27,yes
1755097973795,1755097973,KXMLBGAME-25AUG13DETCWS-DET,56,44,43,yes
1755097980575,1755097980,KXMLBGAME-25AUG13AZTEX-AZ,43,57,7,yes
1755097983555,1755097983,KXMLBGAME-25AUG13ATLNYM-ATL,36,64,200,yes
1755097998735,1755097998,KXMLBGAME-25AUG13COLSTL-STL,67,33,29,yes
1755098001745,1755098001,KXMLBGAME-25AUG13BOSHOU-BOS,42,58,200,yes
1755098006274,1755098006,KXMLBGAME-25AUG13BOSHOU-BOS,42,58,343,yes
1755098010956,1755098010,KXMLBGAME-25AUG13SEABAL-SEA,57,43,17,yes
1755098017248,1755098017,KXMLBGAME-25AUG13SDSF-SF,42,58,200,yes
1755098027426,1755098027,KXMLBGAME-25AUG13PITMIL-PIT,31,69,3,yes
1755098047025,1755098046,KXMLBGAME-25AUG13LADLAA-LAD,65,35,4,yes
1755098047025,1755098046,KXMLBGAME-25AUG13LADLAA-LAD,65,35,10,yes
1755098047025,1755098046,KXMLBGAME-25AUG13LADLAA-LAD,65,35,16,yes
1755098081556,1755098081,KXMLBGAME-25AUG13MINNYY-MIN,43,57,200,yes
1755098120104,1755098120,KXMLBGAME-25AUG13SEABAL-SEA,57,43,34,yes
1755098153774,1755098153,KXMLBGAME-25AUG13PHICIN-CIN,46,54,773,no
1755098153874,1755098153,KXMLBGAME-25AUG13PHICIN-PHI,54,46,523,yes
1755098156366,1755098156,KXMLBGAME-25AUG13PHICIN-CIN,46,54,101,no
1755098163165,1755098163,KXMLBGAME-25AUG13PITMIL-MIL,70,30,500,yes
1755098163166,1755098163,KXMLBGAME-25AUG13PITMIL-MIL,70,30,205,yes
1755098163166,1755098163,KXMLBGAME-25AUG13PITMIL-MIL,70,30,10,yes
1755098163166,1755098163,KXMLBGAME-25AUG13PITMIL-MIL,70,30,53,yes
1755098163166,1755098163,KXMLBGAME-25AUG13PITMIL-MIL,70,30,57,yes
1755098188845,1755098188,KXMLBGAME-25AUG13LADLAA-LAD,65,35,37,yes
1755098197467,1755098197,KXMLBGAME-25AUG13DETCWS-CWS,45,55,3,yes
1755098197467,1755098197,KXMLBGAME-25AUG13DETCWS-CWS,45,55,7,yes
1755098377165,1755098377,KXMLBGAME-25AUG13COLSTL-STL,67,33,14,yes
1755098399460,1755098399,KXMLBGAME-25AUG13LADLAA-LAD,65,35,15,yes
1755098399566,1755098399,KXMLBGAME-25AUG13WSHKC-KC,62,38,15,yes
1755098402752,1755098402,KXMLBGAME-25AUG13DETCWS-DET,56,44,7,yes
1755098421684,1755098421,KXMLBGAME-25AUG13PITMIL-MIL,70,30,13,yes
1755098425964,1755098425,KXMLBGAME-25AUG13ATLNYM-NYM,66,34,29,yes
1755098436286,1755098436,KXMLBGAME-25AUG13MIACLE-CLE,56,44,17,yes
1755098442455,1755098442,KXMLBGAME-25AUG13WSHKC-KC,62,38,5,yes
1755098448454,1755098448,KXMLBGAME-25AUG13ATLNYM-NYM,66,34,14,yes
1755098453775,1755098453,KXMLBGAME-25AUG13MINNYY-MIN,43,57,1005,yes
1755098453985,1755098453,KXMLBGAME-25AUG13MINNYY-NYY,57,43,31,no
1755098453985,1755098453,KXMLBGAME-25AUG13MINNYY-NYY,57,43,125,no
1755098453986,1755098453,KXMLBGAME-25AUG13MINNYY-NYY,57,43,108,no
1755098453986,1755098453,KXMLBGAME-25AUG13MINNYY-NYY,57,43,10,no
1755098453986,1755098453,KXMLBGAME-25AUG13MINNYY-NYY,57,43,100,no
1755098462014,1755098461,KXMLBGAME-25AUG13WSHKC-KC,62,38,15,yes
1755098497594,1755098497,KXMLBGAME-25AUG13SEABAL-SEA,57,43,25,yes
1755098513534,1755098513,KXMLBGAME-25AUG13DETCWS-DET,56,44,34,yes
1755098526824,1755098526,KXMLBGAME-25AUG13PITMIL-MIL,70,30,11,yes
1755098544385,1755098544,KXMLBGAME-25AUG13MIACLE-CLE,56,44,13,yes
1755098550525,1755098550,KXMLBGAME-25AUG13DETCWS-DET,56,44,5,yes
1755098617766,1755098617,KXMLBGAME-25AUG13DETCWS-DET,56,44,32,yes
1755098630765,1755098630,KXMLBGAME-25AUG13CHCTOR-CHC,46,54,10,yes
1755098644083,1755098644,KXMLBGAME-25AUG13ATLNYM-NYM,66,34,1,yes
1755098667725,1755098667,KXMLBGAME-25AUG13WSHKC-WSH,39,61,12,yes
1755098685060,1755098684,KXMLBGAME-25AUG13DETCWS-DET,56,44,86,yes
1755098711675,1755098711,KXMLBGAME-25AUG13WSHKC-KC,62,38,34,yes
1755098711675,1755098711,KXMLBGAME-25AUG13WSHKC-KC,62,38,13,yes
1755098715215,1755098715,KXMLBGAME-25AUG13WSHKC-KC,62,38,78,yes
1755098721604,1755098721,KXMLBGAME-25AUG13LADLAA-LAA,36,64,531,yes
1755098740015,1755098739,KXMLBGAME-25AUG13SDSF-SD,59,41,3,yes
1755098767795,1755098767,KXMLBGAME-25AUG13COLSTL-COL,33,67,10,no
1755098799324,1755098799,KXMLBGAME-25AUG13DETCWS-DET,56,44,16,yes
1755098814095,1755098813,KXMLBGAME-25AUG13COLSTL-STL,67,33,1601,yes
1755098818151,1755098817,KXMLBGAME-25AUG13SDSF-SD,58,42,10,no
1755098853005,1755098852,KXMLBGAME-25AUG13SDSF-SD,58,42,25,yes
1755098854675,1755098854,KXMLBGAME-25AUG13AZTEX-AZ,43,57,3,yes
1755098873986,1755098873,KXMLBGAME-25AUG13COLSTL-STL,67,33,2,yes
