client_ts,server_ts,market_ticker,yes_price,no_price,count,taker_side
1754658007298,1754658007,KXMLBGAME-25AUG08TORLAD-TOR,45,55,206,no
1754658075569,1754658075,KXMLBGAME-25AUG08LAADET-DET,75,25,6,yes
1754658082105,1754658081,KXMLBGAME-25AUG08MIAATL-ATL,47,53,100,yes
1754658170174,1754658170,KXMLBGAME-25AUG08LAADET-LAA,25,75,15,yes
1754658189315,1754658189,KXMLBGAME-25AUG08LAADET-DET,75,25,3,yes
1754658219362,1754658219,KXMLBGAME-25AUG08CINPIT-CIN,52,48,55,yes
1754658255642,1754658255,KXMLBGAME-25AUG08TORLAD-TOR,46,54,58,yes
1754658256581,1754658256,KXMLBGAME-25AUG08NYMMIL-MIL,55,45,35,yes
1754658271752,1754658271,KXMLBGAME-25AUG08HOUNYY-HOU,52,48,3,yes
1754658289262,1754658289,KXMLBGAME-25AUG08LAADET-LAA,25,75,15,yes
1754658289851,1754658289,KXMLBGAME-25AUG08PHITEX-PHI,56,44,49,yes
1754658305538,1754658305,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658310247,1754658310,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658312028,1754658311,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658326347,1754658326,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658328617,1754658328,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658330327,1754658330,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658333168,1754658333,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658334559,1754658334,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658337469,1754658337,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658338837,1754658338,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658342157,1754658342,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658346948,1754658346,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658349307,1754658349,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658352487,1754658352,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658356451,1754658356,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658358467,1754658358,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658360728,1754658360,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658362327,1754658362,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658365207,1754658365,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658366268,1754658366,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658371148,1754658371,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658375937,1754658375,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658377267,1754658377,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658378518,1754658378,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658380085,1754658379,KXMLBGAME-25AUG08NYMMIL-MIL,55,45,176,yes
1754658380707,1754658380,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658382407,1754658382,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658413006,1754658412,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658415267,1754658415,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658417087,1754658417,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658420108,1754658420,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658425652,1754658425,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658428526,1754658428,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658433477,1754658433,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658434786,1754658434,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658436554,1754658436,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658441076,1754658441,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658457165,1754658457,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658459926,1754658459,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658462994,1754658462,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658465906,1754658465,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658467411,1754658467,KXMLBGAME-25AUG08CHCSTL-CHC,58,42,50,yes
1754658471565,1754658471,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658473215,1754658473,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658474233,1754658474,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658475754,1754658475,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658477393,1754658477,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658478885,1754658478,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
1754658481704,1754658481,KXMLBGAME-25AUG08NYMMIL-NYM,46,54,1,yes
